modality,study,phase,class_id,class,gt_present,pred_present,dice,hd95_mm,nsd2mm,gt_vox,pred_vox,spacing,set
FLAIR,ReMIND-056-post,postop,lesion,lesion,1,1,0.12283794730070996,21.36246061391718,0.12506162695152012,17551,3436,"0.8539,0.8523,1.9741",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-056-pre,preop,1,tumor,1,1,0.6545765812640042,7.1490967124297535,0.3711070254610285,55846,63315,"0.7937,0.7936,1.2000",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-056-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.7937,0.7936,1.2000",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-056-pre,preop,lesion,lesion,1,1,0.6545765812640042,7.1490967124297535,0.3711070254610285,55846,63315,"0.7937,0.7936,1.2000",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-post,postop,1,tumor,1,1,0.0287574218470563,25.021841432772995,0.09897678079496261,2094,11885,"0.8558,0.8268,1.9283",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-post,postop,2,cavity,1,0,0.0,nan,nan,2767,0,"0.8558,0.8268,1.9283",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-post,postop,lesion,lesion,1,1,0.029977308013854054,24.505146879455967,0.10342084327764518,4861,11885,"0.8558,0.8268,1.9283",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-pre,preop,1,tumor,1,1,0.18326642721318404,19.018983753534606,0.18629994810586403,6841,40489,"0.9765,0.9644,0.9880",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-pre,preop,2,cavity,1,0,0.0,nan,nan,5265,0,"0.9765,0.9644,0.9880",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-077-pre,preop,lesion,lesion,1,1,0.24523243654339766,18.60166351668417,0.20512576219512196,12106,40489,"0.9765,0.9644,0.9880",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-post,postop,1,tumor,1,1,0.11859282671430535,19.362732055039384,0.1396534148827727,7260,7294,"0.7990,0.7254,1.8280",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-post,postop,2,cavity,0,0,nan,nan,nan,0,0,"0.7990,0.7254,1.8280",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-post,postop,lesion,lesion,1,1,0.11859282671430535,19.362732055039384,0.1396534148827727,7260,7294,"0.7990,0.7254,1.8280",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-pre,preop,1,tumor,1,1,0.26755673389514883,16.221689199071076,0.2109687083888149,14068,49298,"0.9526,0.9132,0.9551",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-pre,preop,2,cavity,1,0,0.0,nan,nan,7069,0,"0.9526,0.9132,0.9551",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-079-pre,preop,lesion,lesion,1,1,0.3231632001135799,14.358705661535963,0.2635448640159897,21137,49298,"0.9526,0.9132,0.9551",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-087-pre,preop,1,tumor,1,1,0.19368329968272283,15.758221706546712,0.24269462413562345,11505,30099,"0.9766,0.9734,0.9968",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-087-pre,preop,2,cavity,1,0,0.0,nan,nan,11681,0,"0.9766,0.9734,0.9968",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-087-pre,preop,lesion,lesion,1,1,0.5082856338556817,11.051018380977517,0.3223295507830817,23186,30099,"0.9766,0.9734,0.9968",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-091-pre,preop,1,tumor,1,1,0.5141199621763909,11.518501414789794,0.18823860438942036,25347,52911,"0.9733,0.9707,0.9931",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-091-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9733,0.9707,0.9931",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-091-pre,preop,lesion,lesion,1,1,0.5141199621763909,11.518501414789794,0.18823860438942036,25347,52911,"0.9733,0.9707,0.9931",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-post,postop,1,tumor,0,1,nan,nan,nan,0,19454,"0.8569,0.8553,1.9849",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-post,postop,2,cavity,1,0,0.0,nan,nan,2166,0,"0.8569,0.8553,1.9849",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-post,postop,lesion,lesion,1,1,0.1391304347826087,32.16663437723805,0.12,2166,19454,"0.8569,0.8553,1.9849",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-pre,preop,1,tumor,1,1,0.35308644454037125,20.570074099586815,0.12617821782178218,18774,80839,"0.9755,0.9626,0.9851",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9626,0.9851",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-096-pre,preop,lesion,lesion,1,1,0.35308644454037125,20.570074099586815,0.12617821782178218,18774,80839,"0.9755,0.9626,0.9851",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-102-pre,preop,1,tumor,1,1,0.3383888312878258,0.17384097399769907,1.0,7693,33780,"0.0008,0.0174,0.0887",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-102-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.0008,0.0174,0.0887",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-102-pre,preop,lesion,lesion,1,1,0.3383888312878258,0.17384097399769907,1.0,7693,33780,"0.0008,0.0174,0.0887",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-107-pre,preop,1,tumor,1,1,0.2843282498184459,13.279657134224282,0.1847905544602707,57631,11219,"0.2343,0.2312,4.9330",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-107-pre,preop,2,cavity,0,1,nan,nan,nan,0,1235,"0.2343,0.2312,4.9330",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-107-pre,preop,lesion,lesion,1,1,0.2793179710351716,13.856576464932784,0.17986976583725042,57631,12454,"0.2343,0.2312,4.9330",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-post,postop,1,tumor,0,1,nan,nan,nan,0,25246,"0.8585,0.8371,1.9460",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-post,postop,2,cavity,1,0,0.0,nan,nan,3408,0,"0.8585,0.8371,1.9460",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-post,postop,lesion,lesion,1,1,0.05053395686466113,33.30541254796199,0.06481107973645286,3408,25246,"0.8585,0.8371,1.9460",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-pre,preop,1,tumor,1,1,0.24998614421105136,34.5352035600334,0.22971007466304663,10361,61811,"0.9755,0.9400,0.9620",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9400,0.9620",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-109-pre,preop,lesion,lesion,1,1,0.24998614421105136,34.5352035600334,0.22971007466304663,10361,61811,"0.9755,0.9400,0.9620",GAN-cyclegan-2D-FLAIR
FLAIR,ReMIND-003-post,postop,1,tumor,0,1,nan,nan,nan,0,5352,"0.9264,0.9265,1.9922",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-003-post,postop,2,cavity,1,1,0.0,21.56156677031675,0.0,2099,15,"0.9264,0.9265,1.9922",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-003-post,postop,lesion,lesion,1,1,0.25529065095097775,23.672949995437254,0.23690851735015772,2099,5367,"0.9264,0.9265,1.9922",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-023-pre,preop,1,tumor,1,1,0.5115489130434783,5.305989268378089,0.39666666666666667,3895,1993,"0.6872,0.6822,2.1845",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-023-pre,preop,2,cavity,0,1,nan,nan,nan,0,245,"0.6872,0.6822,2.1845",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-023-pre,preop,lesion,lesion,1,1,0.5191586499266264,5.397655729060766,0.3658625730994152,3895,2238,"0.6872,0.6822,2.1845",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-post,postop,1,tumor,1,1,0.2651939834600655,14.341496784718366,0.30632510013351133,13367,22667,"0.8594,0.8379,1.9501",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-post,postop,2,cavity,1,0,0.0,nan,nan,6211,0,"0.8594,0.8379,1.9501",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-post,postop,lesion,lesion,1,1,0.411930405965203,13.52618921199086,0.30384520783799296,19578,22667,"0.8594,0.8379,1.9501",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-pre,preop,1,tumor,1,1,0.6913018123093486,7.258010892274979,0.3803939065587354,32911,56257,"0.8208,0.8169,1.9763",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.8208,0.8169,1.9763",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-032-pre,preop,lesion,lesion,1,1,0.6913018123093486,7.258010892274979,0.3803939065587354,32911,56257,"0.8208,0.8169,1.9763",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-045-pre,preop,1,tumor,1,1,0.6995399315795683,2.8209005036655856,0.6674904458598726,123470,105409,"0.2608,0.2430,0.9600",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-045-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.2608,0.2430,0.9600",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-045-pre,preop,lesion,lesion,1,1,0.6995399315795683,2.8209005036655856,0.6674904458598726,123470,105409,"0.2608,0.2430,0.9600",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-post,postop,1,tumor,0,1,nan,nan,nan,0,5838,"0.8539,0.8523,1.9741",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-post,postop,2,cavity,1,0,0.0,nan,nan,17551,0,"0.8539,0.8523,1.9741",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-post,postop,lesion,lesion,1,1,0.0,32.44224720728371,0.0,17551,5838,"0.8539,0.8523,1.9741",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-pre,preop,1,tumor,1,1,0.5558149209577516,8.878373485806058,0.3431628392484342,55846,30690,"0.7937,0.7936,1.2000",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.7937,0.7936,1.2000",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-056-pre,preop,lesion,lesion,1,1,0.5558149209577516,8.878373485806058,0.3431628392484342,55846,30690,"0.7937,0.7936,1.2000",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-post,postop,1,tumor,1,1,0.07620478694858861,24.388245625633942,0.12063227953410982,2094,7223,"0.8558,0.8268,1.9283",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-post,postop,2,cavity,1,0,0.0,nan,nan,2767,0,"0.8558,0.8268,1.9283",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-post,postop,lesion,lesion,1,1,0.13588215822575306,23.498630864255897,0.18756498232480764,4861,7223,"0.8558,0.8268,1.9283",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-pre,preop,1,tumor,1,1,0.17036091447139376,13.295245135969283,0.21225443055364748,6841,19010,"0.9765,0.9644,0.9880",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-pre,preop,2,cavity,1,0,0.0,nan,nan,5265,0,"0.9765,0.9644,0.9880",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-077-pre,preop,lesion,lesion,1,1,0.25742383339760894,12.81159496339812,0.22235872235872237,12106,19010,"0.9765,0.9644,0.9880",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-post,postop,1,tumor,1,1,0.12144259077526988,19.069578394605017,0.19166967183555716,7260,9044,"0.7990,0.7254,1.8280",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-post,postop,2,cavity,0,0,nan,nan,nan,0,0,"0.7990,0.7254,1.8280",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-post,postop,lesion,lesion,1,1,0.12144259077526988,19.069578394605017,0.19166967183555716,7260,9044,"0.7990,0.7254,1.8280",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-pre,preop,1,tumor,1,1,0.18446802361587053,21.00736846068541,0.1495225102319236,14068,10153,"0.9526,0.9132,0.9551",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-pre,preop,2,cavity,1,0,0.0,nan,nan,7069,0,"0.9526,0.9132,0.9551",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-079-pre,preop,lesion,lesion,1,1,0.17871524448705656,27.991046672057465,0.13986914083449534,21137,10153,"0.9526,0.9132,0.9551",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-087-pre,preop,1,tumor,1,1,0.016517375007941044,21.140646892779053,0.0442429737080689,11505,4236,"0.9766,0.9734,0.9968",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-087-pre,preop,2,cavity,1,0,0.0,nan,nan,11681,0,"0.9766,0.9734,0.9968",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-087-pre,preop,lesion,lesion,1,1,0.19422361607468455,19.505397630193645,0.1668053244592346,23186,4236,"0.9766,0.9734,0.9968",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-091-pre,preop,1,tumor,1,1,0.5539881713554987,7.7652506828308105,0.28468666178980734,25347,24701,"0.9733,0.9707,0.9931",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-091-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9733,0.9707,0.9931",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-091-pre,preop,lesion,lesion,1,1,0.5539881713554987,7.7652506828308105,0.28468666178980734,25347,24701,"0.9733,0.9707,0.9931",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-post,postop,1,tumor,0,1,nan,nan,nan,0,11942,"0.8569,0.8553,1.9849",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-post,postop,2,cavity,1,0,0.0,nan,nan,2166,0,"0.8569,0.8553,1.9849",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-post,postop,lesion,lesion,1,1,0.15735752764389,39.661313999081216,0.16816743733268436,2166,11942,"0.8569,0.8553,1.9849",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-pre,preop,1,tumor,1,1,0.3770634012647565,17.453032756582484,0.21409066084107045,18774,60767,"0.9755,0.9626,0.9851",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9626,0.9851",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-096-pre,preop,lesion,lesion,1,1,0.3770634012647565,17.453032756582484,0.21409066084107045,18774,60767,"0.9755,0.9626,0.9851",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-102-pre,preop,1,tumor,1,1,0.183456282500907,0.15646938334209615,1.0,7693,8845,"0.0008,0.0174,0.0887",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-102-pre,preop,2,cavity,0,1,nan,nan,nan,0,14195,"0.0008,0.0174,0.0887",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-102-pre,preop,lesion,lesion,1,1,0.1487000943611102,0.21526520709515048,1.0,7693,23040,"0.0008,0.0174,0.0887",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-107-pre,preop,1,tumor,1,0,0.0,nan,nan,57631,0,"0.2343,0.2312,4.9330",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-107-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.2343,0.2312,4.9330",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-107-pre,preop,lesion,lesion,1,0,0.0,nan,nan,57631,0,"0.2343,0.2312,4.9330",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-post,postop,1,tumor,0,1,nan,nan,nan,0,4651,"0.8585,0.8371,1.9460",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-post,postop,2,cavity,1,0,0.0,nan,nan,3408,0,"0.8585,0.8371,1.9460",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-post,postop,lesion,lesion,1,1,0.032262067254001735,39.3101615714387,0.03716121821737916,3408,4651,"0.8585,0.8371,1.9460",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-pre,preop,1,tumor,1,1,0.39883891632190044,35.48738126243257,0.3301416048550236,10361,19611,"0.9755,0.9400,0.9620",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9400,0.9620",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-109-pre,preop,lesion,lesion,1,1,0.39883891632190044,35.48738126243257,0.3301416048550236,10361,19611,"0.9755,0.9400,0.9620",GAN-cyclegan-3D-FLAIR
FLAIR,ReMIND-003-post,postop,1,tumor,0,1,nan,nan,nan,0,12976,"0.9264,0.9265,1.9922",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-003-post,postop,2,cavity,1,0,0.0,nan,nan,2099,0,"0.9264,0.9265,1.9922",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-003-post,postop,lesion,lesion,1,1,0.012868988391376452,26.105247487575706,0.03622416364798636,2099,12976,"0.9264,0.9265,1.9922",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-023-pre,preop,1,tumor,1,1,0.350519584332534,6.653497650917287,0.16003386960203217,3895,1109,"0.6872,0.6822,2.1845",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-023-pre,preop,2,cavity,0,1,nan,nan,nan,0,86,"0.6872,0.6822,2.1845",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-023-pre,preop,lesion,lesion,1,1,0.34459724950884085,7.1491223097169065,0.15441176470588236,3895,1195,"0.6872,0.6822,2.1845",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-post,postop,1,tumor,1,1,0.22502340510900093,28.634188960740588,0.20657057281916885,13367,16541,"0.8594,0.8379,1.9501",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-post,postop,2,cavity,1,0,0.0,nan,nan,6211,0,"0.8594,0.8379,1.9501",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-post,postop,lesion,lesion,1,1,0.32957723082034385,17.46797729838286,0.2190511149857759,19578,16541,"0.8594,0.8379,1.9501",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-pre,preop,1,tumor,1,1,0.6899408456026627,7.384543254842524,0.41688849452824606,32911,35892,"0.8208,0.8169,1.9763",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.8208,0.8169,1.9763",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-032-pre,preop,lesion,lesion,1,1,0.6899408456026627,7.384543254842524,0.41688849452824606,32911,35892,"0.8208,0.8169,1.9763",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-045-pre,preop,1,tumor,1,1,0.8051455239150294,1.3661183971819288,0.829173186300077,123470,118449,"0.2608,0.2430,0.9600",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-045-pre,preop,2,cavity,0,1,nan,nan,nan,0,167,"0.2608,0.2430,0.9600",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-045-pre,preop,lesion,lesion,1,1,0.8059697793346167,1.3661183971819288,0.829438611367434,123470,118616,"0.2608,0.2430,0.9600",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-post,postop,1,tumor,0,1,nan,nan,nan,0,13992,"0.8539,0.8523,1.9741",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-post,postop,2,cavity,1,0,0.0,nan,nan,17551,0,"0.8539,0.8523,1.9741",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-post,postop,lesion,lesion,1,1,0.6510477760517389,7.293690512523808,0.451635448700028,17551,13992,"0.8539,0.8523,1.9741",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-pre,preop,1,tumor,1,1,0.6693626515574084,8.771288713529655,0.41804580622021825,55846,80406,"0.7937,0.7936,1.2000",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.7937,0.7936,1.2000",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-056-pre,preop,lesion,lesion,1,1,0.6693626515574084,8.771288713529655,0.41804580622021825,55846,80406,"0.7937,0.7936,1.2000",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-post,postop,1,tumor,1,1,0.0,22.032056942993734,0.0,2094,4778,"0.8558,0.8268,1.9283",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-post,postop,2,cavity,1,0,0.0,nan,nan,2767,0,"0.8558,0.8268,1.9283",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-post,postop,lesion,lesion,1,1,0.003527336860670194,21.265903365238294,0.02300773896674336,4861,4778,"0.8558,0.8268,1.9283",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-pre,preop,1,tumor,1,1,0.2802461277318056,8.849104681122226,0.3076056338028169,6841,16724,"0.9765,0.9644,0.9880",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-pre,preop,2,cavity,1,0,0.0,nan,nan,5265,0,"0.9765,0.9644,0.9880",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-077-pre,preop,lesion,lesion,1,1,0.3536593825875824,8.795062864549259,0.30410752418037934,12106,16724,"0.9765,0.9644,0.9880",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-post,postop,1,tumor,1,1,0.1595195195195195,18.19671485270145,0.20985864443639,7260,9390,"0.7990,0.7254,1.8280",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-post,postop,2,cavity,0,1,nan,nan,nan,0,1377,"0.7990,0.7254,1.8280",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-post,postop,lesion,lesion,1,1,0.1473345537249681,18.20495720707408,0.1898360655737705,7260,10767,"0.7990,0.7254,1.8280",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-pre,preop,1,tumor,1,1,0.21108624674419457,17.9056138874495,0.17707140129820542,14068,40450,"0.9526,0.9132,0.9551",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-pre,preop,2,cavity,1,1,0.003813485872768244,41.808950213354095,0.03786295005807201,7069,10238,"0.9526,0.9132,0.9551",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-079-pre,preop,lesion,lesion,1,1,0.23632439958231813,16.496235581439755,0.17798243735275218,21137,50688,"0.9526,0.9132,0.9551",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-087-pre,preop,1,tumor,1,1,0.16097171646630418,16.802412733960914,0.2167058034216706,11505,28589,"0.9766,0.9734,0.9968",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-087-pre,preop,2,cavity,1,0,0.0,nan,nan,11681,0,"0.9766,0.9734,0.9968",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-087-pre,preop,lesion,lesion,1,1,0.4378174794785128,12.264843298355588,0.26456766917293234,23186,28589,"0.9766,0.9734,0.9968",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-091-pre,preop,1,tumor,1,1,0.5624763426841065,9.018072439849377,0.2487955290036616,25347,45984,"0.9733,0.9707,0.9931",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-091-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9733,0.9707,0.9931",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-091-pre,preop,lesion,lesion,1,1,0.5624763426841065,9.018072439849377,0.2487955290036616,25347,45984,"0.9733,0.9707,0.9931",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-post,postop,1,tumor,0,1,nan,nan,nan,0,22538,"0.8569,0.8553,1.9849",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-post,postop,2,cavity,1,0,0.0,nan,nan,2166,0,"0.8569,0.8553,1.9849",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-post,postop,lesion,lesion,1,1,0.08840673575129533,32.97765365812573,0.0761355174981385,2166,22538,"0.8569,0.8553,1.9849",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-pre,preop,1,tumor,1,1,0.39719395089414067,16.651888705501108,0.12359550561797752,18774,68181,"0.9755,0.9626,0.9851",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9626,0.9851",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-096-pre,preop,lesion,lesion,1,1,0.39719395089414067,16.651888705501108,0.12359550561797752,18774,68181,"0.9755,0.9626,0.9851",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-102-pre,preop,1,tumor,1,1,0.17804323094425484,0.20802652096615362,1.0,7693,9887,"0.0008,0.0174,0.0887",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-102-pre,preop,2,cavity,0,1,nan,nan,nan,0,33106,"0.0008,0.0174,0.0887",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-102-pre,preop,lesion,lesion,1,1,0.09083376080179931,0.274424482270581,1.0,7693,42993,"0.0008,0.0174,0.0887",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-107-pre,preop,1,tumor,1,1,0.35250588631012447,12.335687046668594,0.3878666332414139,57631,49397,"0.2343,0.2312,4.9330",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-107-pre,preop,2,cavity,0,1,nan,nan,nan,0,46,"0.2343,0.2312,4.9330",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-107-pre,preop,lesion,lesion,1,1,0.35235444645759006,12.33301687114758,0.387568677877791,57631,49443,"0.2343,0.2312,4.9330",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-109-post,postop,1,tumor,0,1,nan,nan,nan,0,47217,"0.8585,0.8371,1.9460",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-109-post,postop,2,cavity,1,0,0.0,nan,nan,3408,0,"0.8585,0.8371,1.9460",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-109-post,postop,lesion,lesion,1,1,0.014380246913580247,36.64620590530447,0.06967961992934583,3408,47217,"0.8585,0.8371,1.9460",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-109-pre,preop,1,tumor,1,1,0.23485160152806347,31.662883250024677,0.18511205449698884,10361,57699,"0.9755,0.9400,0.9620",GAN-pix2pix-2.5D-FLAIR
FLAIR,ReMIND-109-pre,preop,2,cavity,0,0,nan,nan,nan,0,0,"0.9755,0.9400,0.9620",GAN-pix2pix-2.5D-FLAIR
